"","Miejsce","Nazwisko","Narodowość","Rok.Urodzenia","skok.1","skok.2","Suma.punktow"
"1",1,"GEIGER Karl","GER",1993,"232",NA,"237,3"
"2",2,"KOBAYASHI Ryoyu","JPN",1996,"231",NA,"227,7"
"3",3,"PAVLOVCIC Bor","SLO",1998,"227,5",NA,"225,2"
"4",4,"PREVC Domen","SLO",1999,"223,5",NA,"222,8"
"5",5,"JOHANSSON Robert","NOR",1990,"225",NA,"218,8"
"6",6,"SATO Yukiya","JPN",1995,"237,5",NA,"216,8"
"7",7,"ZYLA Piotr","POL",1987,"239",NA,"213,5"
"8",8,"EISENBICHLER Markus","GER",1991,"223",NA,"209,7"
"9",9,"HUBER Daniel","AUT",1993,"220",NA,"208,9"
"10",10,"WOLNY Jakub","POL",1995,"237",NA,"208,1"
"11",11,"PREVC Peter","SLO",1992,"216",NA,"206,8"
"12",12,"JELAR Ziga","SLO",1997,"223",NA,"205,5"
"13",13,"FORFANG Johann Andre","NOR",1995,"237,5",NA,"204"
"14",14,"HAYBOECK Michael","AUT",1991,"215",NA,"203,8"
"15",15,"KLIMOV Evgeniy","RUS",1994,"228",NA,"203,3"
"16",16,"KUBACKI Dawid","POL",1990,"230",NA,"203"
"17",17,"NAKAMURA Naoki","JPN",1996,"225,5",NA,"202"
"18",18,"GRANERUD Halvor Egner","NOR",1996,"221,5",NA,"201,5"
"19",19,"SEMENIC Anze","SLO",1993,"217",NA,"198,3"
"20",20,"PASCHKE Pius","GER",1990,"207,5",NA,"198,2"
"21",21,"KOS Lovro","SLO",1999,"220",NA,"196,5"
"22",22,"PREVC Cene","SLO",1996,"232,5",NA,"195,7"
"23",23,"AIGRO Artti","EST",1999,"214",NA,"195,4"
"24",24,"NAZAROV Mikhail","RUS",1994,"213,5",NA,"194,4"
"25",24,"SCHIFFNER Markus","AUT",1992,"217,5",NA,"194,4"
"26",26,"LANISEK Anze","SLO",1996,"212",NA,"194,3"
"27",27,"FREUND Severin","GER",1988,"210,5",NA,"193,9"
"28",28,"MAEAETTAE Jarkko","FIN",1994,"216,5",NA,"193,6"
"29",29,"KRAFT Stefan","AUT",1993,"215,5",NA,"193,4"
"30",30,"KOBAYASHI Junshiro","JPN",1991,"199,5",NA,"189,2"
"31",31,"SATO Keiichi","JPN",1997,"213,5",NA,"187,5"
"32",32,"STOCH Kamil","POL",1987,"212",NA,"186,3"
"33",33,"LINDVIK Marius","NOR",1998,"215,5",NA,"186"
"34",34,"DESCHWANDEN Gregor","SUI",1991,"210",NA,"185,7"
"35",35,"ZAJC Timi","SLO",2000,"201,5",NA,"185,1"
"36",36,"ASCHENWALD Philipp","AUT",1995,"215",NA,"183,4"
"37",36,"STEKALA Andrzej","POL",1995,"203,5",NA,"183,4"
"38",38,"HAUSWIRTH Sandro","SUI",2000,"203",NA,"180,8"
"39",39,"HAMANN Martin","GER",1997,"202,5",NA,"180,1"
"40",40,"AMMANN Simon","SUI",1981,"203,5",NA,"179,5"
"41",41,"WOHLGENANNT Ulrich","AUT",1994,"208",NA,"178,8"
"42",42,"SCHMID Constantin","GER",1999,"206,5",NA,"176,8"
"43",43,"KYTOESAHO Niko","FIN",1999,"200,5",NA,"174,9"
"44",44,"BOYD-CLOWES Mackenzie","CAN",1991,"200",NA,"174,1"
"45",45,"NOUSIAINEN Eetu","FIN",1997,"200",NA,"172,2"
"46",46,"ZOGRAFSKI Vladimir","BUL",1993,"203,5",NA,"172,1"
"47",47,"BARTOL Tilen","SLO",1997,"200,5",NA,"171,3"
"48",48,"MURANKA Klemens","POL",1994,"199,5",NA,"170,3"
"49",49,"KORNILOV Denis","RUS",1986,"195,5",NA,"166,9"
"50",50,"TROFIMOV Roman Sergeevich","RUS",1989,"195",NA,"162,7"
"51",51,"DEAN Decker","USA",2000,"193",NA,"160,1"
"52",52,"IWASA Yuken","JPN",1999,"193",NA,"159"
"53",53,"SOUKUP Matthew","CAN",1997,"187,5",NA,"154,3"
"54",54,"MOGEL Zak","SLO",2001,"179,5",NA,"153,8"
"55",55,"CONTAMINE Mathis","FRA",2001,"191",NA,"152,7"
"56",56,"AALTO Antti","FIN",1995,"177",NA,"149,7"
"57",57,"PETER Dominik","SUI",2001,"187,5",NA,"149,5"
"58",58,"JUSTIN Rok","SLO",1993,"182",NA,"148,2"
"59",59,"MALTSEV Kevin","EST",2000,"178,5",NA,"147,5"
"60",60,"KOZISEK Cestmir","CZE",1991,"182,5",NA,"146,3"
"61",61,"HOERL Jan","AUT",1998,"173,5",NA,"141,7"
"62",62,"OESTVOLD Benjamin","NOR",2001,"179,5",NA,"137,9"
"63",63,"FOUBERT Valentin","FRA",2002,"176",NA,"136,5"
"64",64,"MUMINOV Sabirzhan","KAZ",1994,"174",NA,"130,4"
"65",65,"GRILC Tjas","SLO",2001,"171",NA,"125,6"
"66",66,"LARSON Casey","USA",1998,"162,5",NA,"119,9"
